Waktu Pesanan Dibuat,Jumlah,Returned Quantity,Total Pembayaran,Total Diskon,Ongkos Kirim Dibayar oleh Pembeli,Jumlah Terjual Bersih,Weekend
2024-08-07,15,0,362171,0.0,22000.0,15,0.0
2024-08-08,124,0,2040971,0.0,1066500.0,124,0.0
2024-08-09,18,0,584362,0.0,73500.0,18,0.0
2024-08-10,11,0,335323,0.0,38800.0,11,1.0
2024-08-11,21,0,536024,0.0,46000.0,21,1.0
2024-08-12,44,0,1125504,0.0,598500.0,44,0.0
2024-08-13,36,0,876930,0.0,59500.0,36,0.0
2024-08-14,13,0,510300,0.0,22000.0,13,0.0
2024-08-15,7,1,223904,0.0,53000.0,6,0.0
2024-08-16,13,0,901988,0.0,106800.0,13,0.0
2024-08-17,22,0,641886,0.0,87000.0,22,1.0
2024-08-18,13,0,334645,0.0,47500.0,13,1.0
2024-08-19,14,0,466033,0.0,13400.0,14,0.0
2024-08-20,21,0,847657,0.0,99500.0,21,0.0
2024-08-21,17,0,581563,0.0,4000.0,17,0.0
2024-08-22,14,0,408636,0.0,70000.0,14,0.0
2024-08-23,20,0,486742,0.0,35500.0,20,0.0
2024-08-24,24,1,582009,0.0,8000.0,23,1.0
2024-08-25,25,0,557338,0.0,9000.0,25,1.0
2024-08-26,36,0,905182,0.0,25000.0,36,0.0
2024-08-27,29,3,710150,0.0,84000.0,26,0.0
2024-08-28,11,0,307363,0.0,16000.0,11,0.0
2024-08-29,22,0,565428,0.0,22000.0,22,0.0
2024-08-30,17,0,503715,0.0,44500.0,17,0.0
2024-08-31,12,0,440557,0.0,173500.0,12,1.0
2024-09-01,27,0,882370,0.0,53100.0,27,1.0
2024-09-02,31,0,857963,0.0,85200.0,31,0.0
2024-09-03,35,0,968180,0.0,15000.0,35,0.0
2024-09-04,25,0,1122053,0.0,138900.0,25,0.0
2024-09-05,36,0,1230783,0.0,33000.0,36,0.0
2024-09-06,16,0,389544,0.0,19000.0,16,0.0
2024-09-07,18,0,715103,0.0,121400.0,18,1.0
2024-09-08,17,0,466577,0.0,54000.0,17,1.0
2024-09-09,51,0,1735681,0.0,69500.0,51,0.0
2024-09-10,11,0,386769,0.0,18000.0,11,0.0
2024-09-11,19,0,527520,0.0,29500.0,19,0.0
2024-09-12,14,0,362479,0.0,33000.0,14,0.0
2024-09-13,16,0,435875,0.0,27000.0,16,0.0
2024-09-14,6,0,232620,0.0,55100.0,6,1.0
2024-09-15,8,0,262502,0.0,72500.0,8,1.0
2024-09-16,14,0,448824,0.0,42500.0,14,0.0
2024-09-17,14,0,343406,0.0,1023200.0,14,0.0
2024-09-18,64,0,1002334,0.0,56800.0,64,0.0
2024-09-19,7,0,189557,0.0,29500.0,7,0.0
2024-09-20,7,0,250216,0.0,12000.0,7,0.0
2024-09-21,13,0,426265,0.0,7000.0,13,1.0
2024-09-22,4,0,133780,0.0,13000.0,4,1.0
2024-09-23,8,0,159336,0.0,8000.0,8,0.0
2024-09-24,7,0,136331,0.0,500000.0,7,0.0
2024-09-25,9,1,855487,0.0,228000.0,8,0.0
2024-09-26,5,0,109600,0.0,10000.0,5,0.0
2024-09-27,13,0,251579,0.0,12000.0,13,0.0
2024-09-28,7,0,155237,0.0,0.0,7,1.0
2024-09-29,5,0,155212,0.0,0.0,5,1.0
2024-09-30,16,0,519273,0.0,54000.0,16,0.0
2024-10-01,7,0,253490,0.0,44300.0,7,0.0
2024-10-02,13,2,299849,0.0,25000.0,11,0.0
2024-10-03,15,0,510079,0.0,542500.0,15,0.0
2024-10-04,21,0,499105,0.0,56000.0,21,0.0
2024-10-05,14,0,304498,0.0,1000.0,14,1.0
2024-10-06,15,0,287371,0.0,17500.0,15,1.0
2024-10-07,20,0,398526,0.0,20000.0,20,0.0
2024-10-08,13,0,429128,0.0,83800.0,13,0.0
2024-10-09,18,0,481836,0.0,1081400.0,18,0.0
2024-10-10,36,0,908513,0.0,68600.0,36,0.0
2024-10-11,12,0,314653,0.0,18000.0,12,0.0
2024-10-12,4,0,91785,0.0,13000.0,4,1.0
2024-10-13,3,0,107955,0.0,13500.0,3,1.0
2024-10-14,9,0,231520,0.0,500000.0,9,0.0
2024-10-15,10,0,226673,0.0,8000.0,10,0.0
2024-10-16,4,0,105200,0.0,6000.0,4,0.0
2024-10-17,8,0,366426,0.0,78500.0,8,0.0
2024-10-18,17,0,379432,0.0,10000.0,17,0.0
2024-10-19,7,0,273346,0.0,19500.0,7,1.0
2024-10-20,3,0,72172,0.0,1000.0,3,1.0
2024-10-21,12,0,530938,0.0,78300.0,12,0.0
2024-10-22,6,0,150748,0.0,3000.0,6,0.0
2024-10-23,6,0,410278,0.0,38000.0,6,0.0
2024-10-24,3,0,94391,0.0,6500.0,3,0.0
2024-10-25,9,0,254224,0.0,17500.0,9,0.0
2024-10-26,4,0,62220,0.0,0.0,4,1.0
2024-10-27,6,0,148220,0.0,3000.0,6,1.0
2024-10-28,7,0,189514,0.0,3000.0,7,0.0
2024-10-29,5,0,95202,0.0,2000.0,5,0.0
2024-10-30,5,0,460096,0.0,65500.0,5,0.0
2024-10-31,8,0,124010,0.0,0.0,8,0.0
2024-11-01,8,0,264957,0.0,11000.0,8,0.0
2024-11-02,8,0,286682,0.0,68500.0,8,1.0
2024-11-03,8,0,277997,0.0,9000.0,8,1.0
2024-11-04,14,0,838862,0.0,89000.0,14,0.0
2024-11-05,10,0,243352,0.0,20000.0,10,0.0
2024-11-06,4,0,125280,0.0,0.0,4,0.0
2024-11-07,7,0,188392,0.0,40700.0,7,0.0
2024-11-08,8,0,199786,0.0,10000.0,8,0.0
2024-11-09,10,0,303144,0.0,42000.0,10,1.0
2024-11-10,8,0,251378,0.0,44000.0,8,1.0
2024-11-11,13,0,548677,0.0,149360.0,13,0.0
2024-11-12,5,0,65712,0.0,0.0,5,0.0
2024-11-13,6,0,209056,0.0,19000.0,6,0.0
2024-11-14,2,0,24776,0.0,0.0,2,0.0
2024-11-15,2,0,32664,0.0,0.0,2,0.0
2024-11-16,1,0,44000,0.0,3000.0,1,1.0
2024-11-17,2,0,65960,0.0,0.0,2,1.0
2024-11-18,7,0,455554,0.0,25000.0,7,0.0
2024-11-19,5,0,122199,0.0,1000.0,5,0.0
2024-11-20,1,0,18680,0.0,0.0,1,0.0
2024-11-21,9,0,191866,0.0,516000.0,9,0.0
2024-11-22,6,0,134064,0.0,16500.0,6,0.0
2024-11-23,8,0,491104,0.0,80000.0,8,1.0
2024-11-24,10,0,255260,0.0,19000.0,10,1.0
2024-11-25,16,0,380238,0.0,25500.0,16,0.0
2024-11-26,15,0,327390,0.0,18000.0,15,0.0
2024-11-27,49,0,1424696,0.0,214200.0,49,0.0
2024-11-28,23,0,660648,0.0,554300.0,23,0.0
2024-11-29,18,0,341789,0.0,15500.0,18,0.0
2024-11-30,18,0,424356,0.0,26500.0,18,1.0
2024-12-01,0,0,0,0.0,0.0,0,0.0
2024-12-02,0,0,0,0.0,0.0,0,0.0
2024-12-03,0,0,0,0.0,0.0,0,0.0
2024-12-04,0,0,0,0.0,0.0,0,0.0
2024-12-05,0,0,0,0.0,0.0,0,0.0
2024-12-06,0,0,0,0.0,0.0,0,0.0
2024-12-07,0,0,0,0.0,0.0,0,0.0
2024-12-08,0,0,0,0.0,0.0,0,0.0
2024-12-09,0,0,0,0.0,0.0,0,0.0
2024-12-10,0,0,0,0.0,0.0,0,0.0
2024-12-11,0,0,0,0.0,0.0,0,0.0
2024-12-12,0,0,0,0.0,0.0,0,0.0
2024-12-13,0,0,0,0.0,0.0,0,0.0
2024-12-14,0,0,0,0.0,0.0,0,0.0
2024-12-15,0,0,0,0.0,0.0,0,0.0
2024-12-16,0,0,0,0.0,0.0,0,0.0
2024-12-17,0,0,0,0.0,0.0,0,0.0
2024-12-18,0,0,0,0.0,0.0,0,0.0
2024-12-19,0,0,0,0.0,0.0,0,0.0
2024-12-20,0,0,0,0.0,0.0,0,0.0
2024-12-21,0,0,0,0.0,0.0,0,0.0
2024-12-22,0,0,0,0.0,0.0,0,0.0
2024-12-23,0,0,0,0.0,0.0,0,0.0
2024-12-24,0,0,0,0.0,0.0,0,0.0
2024-12-25,0,0,0,0.0,0.0,0,0.0
2024-12-26,0,0,0,0.0,0.0,0,0.0
2024-12-27,0,0,0,0.0,0.0,0,0.0
2024-12-28,0,0,0,0.0,0.0,0,0.0
2024-12-29,0,0,0,0.0,0.0,0,0.0
2024-12-30,0,0,0,0.0,0.0,0,0.0
2024-12-31,0,0,0,0.0,0.0,0,0.0
2025-01-01,39,0,806339,0.0,27900.0,39,0.0
2025-01-02,31,0,765988,0.0,561000.0,31,0.0
2025-01-03,27,0,837231,0.0,38300.0,27,0.0
2025-01-04,16,0,447852,0.0,69100.0,16,1.0
2025-01-05,28,0,748161,0.0,1642700.0,28,1.0
2025-01-06,27,0,604784,0.0,42500.0,27,0.0
2025-01-07,25,0,766880,0.0,87800.0,25,0.0
2025-01-08,19,0,591869,0.0,39700.0,19,0.0
2025-01-09,23,0,686862,0.0,68200.0,23,0.0
2025-01-10,10,0,263904,0.0,19000.0,10,0.0
2025-01-11,15,0,307099,0.0,28600.0,15,1.0
2025-01-12,7,0,228482,0.0,38000.0,7,1.0
2025-01-13,22,0,663983,0.0,59100.0,22,0.0
2025-01-14,15,0,740398,0.0,41100.0,15,0.0
2025-01-15,24,0,620268,0.0,100600.0,24,0.0
2025-01-16,15,0,456114,0.0,29900.0,15,0.0
2025-01-17,6,0,244243,0.0,29300.0,6,0.0
2025-01-18,11,0,314142,0.0,62100.0,11,1.0
2025-01-19,17,0,455654,0.0,83500.0,17,1.0
2025-01-20,12,0,342034,0.0,48000.0,12,0.0
2025-01-21,21,0,493942,0.0,1026500.0,21,0.0
2025-01-22,8,0,240976,0.0,8800.0,8,0.0
2025-01-23,7,1,190522,0.0,17000.0,6,0.0
2025-01-24,15,0,1505682,0.0,46000.0,15,0.0
2025-01-25,21,0,426328,0.0,541100.0,21,1.0
2025-01-26,11,0,371276,0.0,18800.0,11,1.0
2025-01-27,13,0,336536,0.0,35100.0,13,0.0
2025-01-28,15,0,342857,0.0,423000.0,15,0.0
2025-01-29,18,0,364858,0.0,26100.0,18,0.0
2025-01-30,12,0,394736,0.0,859500.0,12,0.0
2025-01-31,11,0,372585,0.0,62000.0,11,0.0
2025-02-01,15,0,341988,0.0,8100.0,15,1.0
2025-02-02,36,0,909216,0.0,76600.0,36,1.0
2025-02-03,17,0,465503,0.0,33000.0,17,0.0
2025-02-04,9,1,299366,0.0,22600.0,8,0.0
2025-02-05,17,0,522158,0.0,62500.0,17,0.0
2025-02-06,6,0,124100,0.0,14200.0,6,0.0
2025-02-07,11,2,210589,0.0,0.0,9,0.0
2025-02-08,12,0,363771,0.0,27300.0,12,1.0
2025-02-09,9,0,489926,0.0,150000.0,9,1.0
2025-02-10,12,0,291278,0.0,9000.0,12,0.0
2025-02-11,10,0,346828,0.0,26200.0,10,0.0
2025-02-12,13,0,525785,0.0,22500.0,13,0.0
2025-02-13,9,0,213721,0.0,1000.0,9,0.0
2025-02-14,14,2,410666,0.0,73300.0,12,0.0
2025-02-15,11,0,365009,0.0,76000.0,11,1.0
2025-02-16,5,0,181307,0.0,800000.0,5,1.0
2025-02-17,10,0,365013,0.0,49000.0,10,0.0
2025-02-18,9,1,291709,0.0,49300.0,8,0.0
2025-02-19,13,0,335581,0.0,413500.0,13,0.0
2025-02-20,3,0,57098,0.0,8000.0,3,0.0
2025-02-21,7,0,367573,0.0,112000.0,7,0.0
2025-02-22,6,0,197522,0.0,24700.0,6,1.0
2025-02-23,3,0,48642,0.0,0.0,3,1.0
2025-02-24,17,0,712878,0.0,36100.0,17,0.0
2025-02-25,5,0,115785,0.0,9500.0,5,0.0
2025-02-26,9,1,377392,0.0,506000.0,8,0.0
2025-02-27,18,0,359554,0.0,8000.0,18,0.0
2025-02-28,3,0,75370,0.0,0.0,3,0.0
2025-03-01,9,0,314386,0.0,95900.0,9,1.0
2025-03-02,8,0,201789,0.0,18000.0,8,1.0
2025-03-03,14,0,356160,0.0,26400.0,14,0.0
2025-03-04,8,0,275531,0.0,742200.0,8,0.0
2025-03-05,5,0,89718,0.0,9500.0,5,0.0
2025-03-06,4,0,69882,0.0,0.0,4,0.0
2025-03-07,4,0,172371,0.0,36400.0,4,0.0
2025-03-08,3,0,131400,0.0,0.0,3,1.0
2025-03-09,10,0,344837,0.0,58800.0,10,1.0
2025-03-10,6,0,188518,0.0,33000.0,6,0.0
2025-03-11,16,0,365370,0.0,18000.0,16,0.0
2025-03-12,9,0,299844,0.0,45300.0,9,0.0
2025-03-13,7,0,245548,0.0,8000.0,7,0.0
2025-03-14,3,0,115210,0.0,9000.0,3,0.0
2025-03-15,2,0,41520,0.0,0.0,2,1.0
2025-03-16,2,0,96521,0.0,20500.0,2,1.0
2025-03-17,2,0,111226,0.0,22400.0,2,0.0
2025-03-18,2,0,103600,0.0,20000.0,2,0.0
2025-03-19,3,0,68530,0.0,0.0,3,0.0
2025-03-20,10,0,275540,0.0,813600.0,10,0.0
2025-03-21,3,0,61500,0.0,0.0,3,0.0
2025-03-22,5,0,177439,0.0,801000.0,5,1.0
